Started
Inited
Graph Inited
Solved 0
Solved 1
Solved 2
x[0] = 179, v[0] = 0
x[1749] = 181.581, v[1749] = 1.08131
x[1750] = 181.587, v[1750] = 1.05917
x[1751] = 181.592, v[1751] = 1.07564
x[1752] = 181.597, v[1752] = 1.125
x[1753] = 181.603, v[1753] = 1.19338
x[1754] = 181.609, v[1754] = 1.26217
x[1755] = 181.616, v[1755] = 1.31249
x[1756] = 181.623, v[1756] = 1.32987
x[1757] = 181.629, v[1757] = 1.30775
x[1758] = 181.636, v[1758] = 1.24927
x[1759] = 181.642, v[1759] = 1.16652
x[1760] = 181.647, v[1760] = 1.07765
x[1761] = 181.652, v[1761] = 1.00247
x[1762] = 181.657, v[1762] = 0.957511
x[1763] = 181.662, v[1763] = 0.951968
x[1764] = 181.667, v[1764] = 0.985394
x[1765] = 181.672, v[1765] = 1.04777
x[1766] = 181.677, v[1766] = 1.1219
x[1767] = 181.683, v[1767] = 1.18763
x[1768] = 181.689, v[1768] = 1.22668
x[1769] = 181.695, v[1769] = 1.22721
x[1770] = 181.701, v[1770] = 1.18672
x[1771] = 181.707, v[1771] = 1.11279
x[1772] = 181.713, v[1772] = 1.02128
x[1773] = 181.717, v[1773] = 0.932468
x[1774] = 181.722, v[1774] = 0.866103
x[1775] = 181.726, v[1775] = 0.83649
x[1776] = 181.73, v[1776] = 0.848967
x[1777] = 181.735, v[1777] = 0.898555
x[1778] = 181.739, v[1778] = 0.971151
x[1779] = 181.744, v[1779] = 1.04694
x[1780] = 181.75, v[1780] = 1.1052
x[1781] = 181.755, v[1781] = 1.12938
x[1782] = 181.761, v[1782] = 1.11117
x[1783] = 181.766, v[1783] = 1.05262
x[1784] = 181.772, v[1784] = 0.965704
x[1785] = 181.776, v[1785] = 0.869443
x[1786] = 181.78, v[1786] = 0.785268
x[1787] = 181.784, v[1787] = 0.731729
x[1788] = 181.788, v[1788] = 0.719914
x[1789] = 181.791, v[1789] = 0.750701
x[1790] = 181.795, v[1790] = 0.81452
x[1791] = 181.799, v[1791] = 0.893665
x[1792] = 181.804, v[1792] = 0.966594
x[1793] = 181.809, v[1793] = 1.01318
x[1794] = 181.814, v[1794] = 1.01962
x[1795] = 181.819, v[1795] = 0.981885
x[1796] = 181.824, v[1796] = 0.906776
x[1797] = 181.828, v[1797] = 0.81031
x[1798] = 181.832, v[1798] = 0.713844
x[1799] = 181.835, v[1799] = 0.638824
x[1800] = 181.838, v[1800] = 0.601495
x[1801] = 181.841, v[1801] = 0.60889
x[1802] = 181.845, v[1802] = 0.657088
x[1803] = 181.848, v[1803] = 0.732152
x[1804] = 181.852, v[1804] = 0.813521
x[1805] = 181.856, v[1805] = 0.879003
x[1806] = 181.861, v[1806] = 0.910191
x[1807] = 181.865, v[1807] = 0.896988
x[1808] = 181.87, v[1808] = 0.840134
x[1809] = 181.874, v[1809] = 0.751093
x[1810] = 181.877, v[1810] = 0.6493
x[1811] = 181.88, v[1811] = 0.557401
x[1812] = 181.883, v[1812] = 0.495681
x[1813] = 181.885, v[1813] = 0.47706
x[1814] = 181.887, v[1814] = 0.503905
x[1815] = 181.89, v[1815] = 0.567444
x[1816] = 181.893, v[1816] = 0.649897
x[1817] = 181.897, v[1817] = 0.728799
x[1818] = 181.9, v[1818] = 0.782477
x[1819] = 181.904, v[1819] = 0.795338
x[1820] = 181.908, v[1820] = 0.761725
x[1821] = 181.912, v[1821] = 0.68736
x[1822] = 181.915, v[1822] = 0.587999
x[1823] = 181.918, v[1823] = 0.485604
x[1824] = 181.92, v[1824] = 0.402947
x[1825] = 181.922, v[1825] = 0.357998
x[1826] = 181.924, v[1826] = 0.359499
x[1827] = 181.926, v[1827] = 0.404812
x[1828] = 181.928, v[1828] = 0.480567
x[1829] = 181.93, v[1829] = 0.565916
x[1830] = 181.933, v[1830] = 0.637613
x[1831] = 181.937, v[1831] = 0.675676
x[1832] = 181.94, v[1832] = 0.668288
x[1833] = 181.943, v[1833] = 0.614726
x[1834] = 181.946, v[1834] = 0.5256
x[1835] = 181.949, v[1835] = 0.420291
x[1836] = 181.951, v[1836] = 0.322216
x[1837] = 181.952, v[1837] = 0.253054
x[1838] = 181.953, v[1838] = 0.227417
x[1839] = 181.954, v[1839] = 0.249247
x[1840] = 181.956, v[1840] = 0.310864
x[1841] = 181.957, v[1841] = 0.394842
x[1842] = 181.959, v[1842] = 0.47826
x[1843] = 181.962, v[1843] = 0.538288
x[1844] = 181.965, v[1844] = 0.557752
x[1845] = 181.968, v[1845] = 0.529362
x[1846] = 181.97, v[1846] = 0.457539
x[1847] = 181.972, v[1847] = 0.357379
x[1848] = 181.974, v[1848] = 0.250978
x[1849] = 181.975, v[1849] = 0.162008
x[1850] = 181.975, v[1850] = 0.109879
x[1851] = 181.976, v[1851] = 0.104973
x[1852] = 181.976, v[1852] = 0.146099
x[1853] = 181.977, v[1853] = 0.220797
x[1854] = 181.979, v[1854] = 0.308393
x[1855] = 181.98, v[1855] = 0.385038
x[1856] = 181.982, v[1856] = 0.42952
x[1857] = 181.985, v[1857] = 0.428446
x[1858] = 181.987, v[1858] = 0.379551
x[1859] = 181.988, v[1859] = 0.292294
x[1860] = 181.99, v[1860] = 0.185574
x[1861] = 181.99, v[1861] = 0.0831009
x[1862] = 181.991, v[1862] = 0.0075619
x[1863] = 181.99, v[1863] = -0.024964
x[1864] = 181.99, v[1864] = -0.00894914
x[1865] = 181.99, v[1865] = 0.0492461
x[1866] = 181.991, v[1866] = 0.132949
x[1867] = 181.992, v[1867] = 0.21925
x[1868] = 181.993, v[1868] = 0.284593
x[1869] = 181.994, v[1869] = 0.310511
x[1870] = 181.996, v[1870] = 0.288156
x[1871] = 181.997, v[1871] = 0.220488
x[1872] = 181.998, v[1872] = 0.121594
x[1873] = 181.999, v[1873] = 0.0132446
x[1874] = 181.998, v[1874] = -0.0804513
x[1875] = 181.998, v[1875] = -0.138985
x[1876] = 181.997, v[1876] = -0.150485
x[1877] = 181.996, v[1877] = -0.114615
x[1878] = 181.996, v[1878] = -0.0426258
x[1879] = 181.996, v[1879] = 0.0454155
x[1880] = 181.996, v[1880] = 0.125528
x[1881] = 181.997, v[1881] = 0.175659
x[1882] = 181.998, v[1882] = 0.18107
x[1883] = 181.999, v[1883] = 0.137949
x[1884] = 181.999, v[1884] = 0.0543754
x[1885] = 181.999, v[1885] = -0.0516344
x[1886] = 181.999, v[1886] = -0.156549
x[1887] = 181.998, v[1887] = -0.23711
x[1888] = 181.997, v[1888] = -0.276058
x[1889] = 181.995, v[1889] = -0.266357
x[1890] = 181.994, v[1890] = -0.212885
x[1891] = 181.993, v[1891] = -0.131214
x[1892] = 181.993, v[1892] = -0.0437793
x[1893] = 181.993, v[1893] = 0.0255932
x[1894] = 181.993, v[1894] = 0.0574914
x[1895] = 181.993, v[1895] = 0.04166
x[1896] = 181.993, v[1896] = -0.0204754
x[1897] = 181.993, v[1897] = -0.116135
x[1898] = 181.992, v[1898] = -0.224309
x[1899] = 181.991, v[1899] = -0.320926
x[1900] = 181.989, v[1900] = -0.384777
x[1901] = 181.987, v[1901] = -0.402725
x[1902] = 181.985, v[1902] = -0.372901
x[1903] = 181.983, v[1903] = -0.305119
x[1904] = 181.982, v[1904] = -0.218441
x[1905] = 181.981, v[1905] = -0.136508
x[1906] = 181.98, v[1906] = -0.081776
x[1907] = 181.98, v[1907] = -0.0700436
x[1908] = 181.98, v[1908] = -0.106589
x[1909] = 181.979, v[1909] = -0.184866
x[1910] = 181.978, v[1910] = -0.288092
x[1911] = 181.976, v[1911] = -0.393378
x[1912] = 181.974, v[1912] = -0.477356
x[1913] = 181.971, v[1913] = -0.521935
x[1914] = 181.969, v[1914] = -0.51872
x[1915] = 181.966, v[1915] = -0.47103
x[1916] = 181.964, v[1916] = -0.39304
x[1917] = 181.962, v[1917] = -0.306279
x[1918] = 181.961, v[1918] = -0.234369
x[1919] = 181.96, v[1919] = -0.197271
x[1920] = 181.959, v[1920] = -0.206421
x[1921] = 181.958, v[1921] = -0.261929
x[1922] = 181.956, v[1922] = -0.352546
x[1923] = 181.954, v[1923] = -0.458423
x[1924] = 181.952, v[1924] = -0.555998
x[1925] = 181.949, v[1925] = -0.623801
x[1926] = 181.946, v[1926] = -0.647717
x[1927] = 181.942, v[1927] = -0.624423
x[1928] = 181.939, v[1928] = -0.56214
x[1929] = 181.937, v[1929] = -0.478576
x[1930] = 181.935, v[1930] = -0.396574
x[1931] = 181.933, v[1931] = -0.338535
x[1932] = 181.931, v[1932] = -0.320968
x[1933] = 181.93, v[1933] = -0.350463
x[1934] = 181.928, v[1934] = -0.422082
x[1935] = 181.925, v[1935] = -0.52057
x[1936] = 181.922, v[1936] = -0.62411
x[1937] = 181.919, v[1937] = -0.709701
x[1938] = 181.915, v[1938] = -0.758816
x[1939] = 181.911, v[1939] = -0.761928
x[1940] = 181.908, v[1940] = -0.720796
x[1941] = 181.904, v[1941] = -0.647971
x[1942] = 181.901, v[1942] = -0.563683
x[1943] = 181.899, v[1943] = -0.490881
x[1944] = 181.896, v[1944] = -0.449642
x[1945] = 181.894, v[1945] = -0.45229
x[1946] = 181.892, v[1946] = -0.500389
x[1947] = 181.889, v[1947] = -0.584372
x[1948] = 181.886, v[1948] = -0.685899
x[1949] = 181.882, v[1949] = -0.782376
x[1950] = 181.878, v[1950] = -0.852529
x[1951] = 181.874, v[1951] = -0.881616
x[1952] = 181.869, v[1952] = -0.86501
x[1953] = 181.865, v[1953] = -0.809266
x[1954] = 181.861, v[1954] = -0.730448
x[1955] = 181.858, v[1955] = -0.650172
x[1956] = 181.855, v[1956] = -0.590318
x[1957] = 181.852, v[1957] = -0.567708
x[1958] = 181.849, v[1958] = -0.590018
x[1959] = 181.846, v[1959] = -0.653913
x[1960] = 181.842, v[1960] = -0.745884
x[1961] = 181.839, v[1961] = -0.845582
x[1962] = 181.834, v[1962] = -0.930842
x[1963] = 181.829, v[1963] = -0.983132
x[1964] = 181.824, v[1964] = -0.992083
x[1965] = 181.819, v[1965] = -0.957974
x[1966] = 181.815, v[1966] = -0.891584
x[1967] = 181.81, v[1967] = -0.811499
x[1968] = 181.807, v[1968] = -0.739543
x[1969] = 181.803, v[1969] = -0.695459
x[1970] = 181.8, v[1970] = -0.692107
x[1971] = 181.796, v[1971] = -0.732352
x[1972] = 181.792, v[1972] = -0.80838
x[1973] = 181.788, v[1973] = -0.903639
x[1974] = 181.783, v[1974] = -0.996935
x[1975] = 181.778, v[1975] = -1.06765
x[1976] = 181.773, v[1976] = -1.10082
x[1977] = 181.767, v[1977] = -1.09073
x[1978] = 181.762, v[1978] = -1.04228
x[1979] = 181.757, v[1979] = -0.969661
x[1980] = 181.752, v[1980] = -0.892887
x[1981] = 181.748, v[1981] = -0.832851
x[1982] = 181.744, v[1982] = -0.806262
x[1983] = 181.74, v[1983] = -0.821589
x[1984] = 181.735, v[1984] = -0.877018
x[1985] = 181.731, v[1985] = -0.960931
x[1986] = 181.726, v[1986] = -1.05478
x[1987] = 181.72, v[1987] = -1.13769
x[1988] = 181.714, v[1988] = -1.19157
x[1989] = 181.708, v[1989] = -1.20556
x[1990] = 181.702, v[1990] = -1.17862
x[1991] = 181.697, v[1991] = -1.11967
x[1992] = 181.691, v[1992] = -1.04539
x[1993] = 181.686, v[1993] = -0.976049
x[1994] = 181.681, v[1994] = -0.930601
x[1995] = 181.677, v[1995] = -0.922056
x[1996] = 181.672, v[1996] = -0.954347
x[1997] = 181.667, v[1997] = -1.0214
x[1998] = 181.662, v[1998] = -1.10868
x[1999] = 181.656, v[1999] = -1.19675
x[2000] = 181.65, v[2000] = -1.26612
x[2001] = 181.644, v[2001] = -1.30202
x[2002] = 181.637, v[2002] = -1.29796
x[2003] = 181.631, v[2003] = -1.25723
x[2004] = 181.624, v[2004] = -1.19205
x[2005] = 181.619, v[2005] = -1.12047
x[2006] = 181.613, v[2006] = -1.06196
x[2007] = 181.608, v[2007] = -1.03269
x[2008] = 181.603, v[2008] = -1.04156
x[2009] = 181.598, v[2009] = -1.08813
x[2010] = 181.592, v[2010] = -1.16272
x[2011] = 181.586, v[2011] = -1.24888
x[2012] = 181.579, v[2012] = -1.32741
x[2013] = 181.573, v[2013] = -1.38113
x[2014] = 181.566, v[2014] = -1.39908
x[2015] = 181.559, v[2015] = -1.37911
x[2016] = 181.552, v[2016] = -1.32832
x[2017] = 181.545, v[2017] = -1.26124
x[2018] = 181.539, v[2018] = -1.19626
x[2019] = 181.533, v[2019] = -1.15107
x[2020] = 181.528, v[2020] = -1.1384
x[2021] = 181.522, v[2021] = -1.16298
x[2022] = 181.516, v[2022] = -1.22039
x[2023] = 181.51, v[2023] = -1.29821
x[2024] = 181.503, v[2024] = -1.37912
x[2025] = 181.496, v[2025] = -1.44519
x[2026] = 181.489, v[2026] = -1.48227
x[2027] = 181.481, v[2027] = -1.48342
x[2028] = 181.474, v[2028] = -1.45053
x[2029] = 181.467, v[2029] = -1.39374
x[2030] = 181.46, v[2030] = -1.3289
x[2031] = 181.453, v[2031] = -1.27367
x[2032] = 181.447, v[2032] = -1.24319
x[2033] = 181.441, v[2033] = -1.24644
x[2034] = 181.435, v[2034] = -1.28409
x[2035] = 181.428, v[2035] = -1.34843
x[2036] = 181.421, v[2036] = -1.42525
x[2037] = 181.414, v[2037] = -1.49743
x[2038] = 181.406, v[2038] = -1.54914
x[2039] = 181.398, v[2039] = -1.56972
x[2040] = 181.391, v[2040] = -1.55621
x[2041] = 181.383, v[2041] = -1.51397
x[2042] = 181.375, v[2042] = -1.45529
x[2043] = 181.368, v[2043] = -1.3963
x[2044] = 181.361, v[2044] = -1.35305
x[2045] = 181.355, v[2045] = -1.33756
x[2046] = 181.348, v[2046] = -1.35499
x[2047] = 181.341, v[2047] = -1.40242
x[2048] = 181.334, v[2048] = -1.46962
x[2049] = 181.327, v[2049] = -1.54161
x[2050] = 181.319, v[2050] = -1.60242
x[2051] = 181.311, v[2051] = -1.63897
x[2052] = 181.302, v[2052] = -1.64427
x[2053] = 181.294, v[2053] = -1.61899
x[2054] = 181.286, v[2054] = -1.57125
x[2055] = 181.278, v[2055] = -1.51451
x[2056] = 181.271, v[2056] = -1.46424
x[2057] = 181.264, v[2057] = -1.43415
x[2058] = 181.257, v[2058] = -1.43286
x[2059] = 181.249, v[2059] = -1.46191
x[2060] = 181.242, v[2060] = -1.5154
x[2061] = 181.234, v[2061] = -1.58152
x[2062] = 181.226, v[2062] = -1.64551
x[2063] = 181.218, v[2063] = -1.69331
x[2064] = 181.209, v[2064] = -1.715
x[2065] = 181.201, v[2065] = -1.70713
x[2066] = 181.192, v[2066] = -1.67351
x[2067] = 181.184, v[2067] = -1.62411
x[2068] = 181.176, v[2068] = -1.57261
x[2069] = 181.168, v[2069] = -1.53299
x[2070] = 181.161, v[2070] = -1.51615
x[2071] = 181.153, v[2071] = -1.52731
x[2072] = 181.145, v[2072] = -1.56479
x[2073] = 181.137, v[2073] = -1.62052
x[2074] = 181.129, v[2074] = -1.68207
x[2075] = 181.121, v[2075] = -1.73574
x[2076] = 181.112, v[2076] = -1.76997
x[2077] = 181.103, v[2077] = -1.77809
x[2078] = 181.094, v[2078] = -1.75989
x[2079] = 181.085, v[2079] = -1.72155
x[2080] = 181.077, v[2080] = -1.67401
x[2081] = 181.068, v[2081] = -1.63028
x[2082] = 181.06, v[2082] = -1.60223
x[2083] = 181.052, v[2083] = -1.59772
x[2084] = 181.044, v[2084] = -1.61879
x[2085] = 181.036, v[2085] = -1.6612
x[2086] = 181.028, v[2086] = -1.71556
x[2087] = 181.019, v[2087] = -1.76971
x[2088] = 181.01, v[2088] = -1.81173
x[2089] = 181.001, v[2089] = -1.83287
x[2090] = 180.992, v[2090] = -1.82957
x[2091] = 180.983, v[2091] = -1.80429
x[2092] = 180.974, v[2092] = -1.76477
x[2093] = 180.965, v[2093] = -1.72204
x[2094] = 180.957, v[2094] = -1.68769
x[2095] = 180.948, v[2095] = -1.67108
x[2096] = 180.94, v[2096] = -1.67709
x[2097] = 180.931, v[2097] = -1.70501
x[2098] = 180.923, v[2098] = -1.74879
x[2099] = 180.914, v[2099] = -1.79864
x[2100] = 180.905, v[2100] = -1.84345
x[2101] = 180.895, v[2101] = -1.87353
x[2102] = 180.886, v[2102] = -1.88299
x[2103] = 180.877, v[2103] = -1.87103
x[2104] = 180.867, v[2104] = -1.84208
x[2105] = 180.858, v[2105] = -1.80456
x[2106] = 180.849, v[2106] = -1.76879
x[2107] = 180.841, v[2107] = -1.74444
x[2108] = 180.832, v[2108] = -1.73818
x[2109] = 180.823, v[2109] = -1.7522
x[2110] = 180.814, v[2110] = -1.78365
x[2111] = 180.805, v[2111] = -1.82554
x[2112] = 180.796, v[2112] = -1.86845
x[2113] = 180.787, v[2113] = -1.90292
x[2114] = 180.777, v[2114] = -1.92176
x[2115] = 180.767, v[2115] = -1.92173
x[2116] = 180.758, v[2116] = -1.90422
x[2117] = 180.748, v[2117] = -1.87484
x[2118] = 180.739, v[2118] = -1.84189
x[2119] = 180.73, v[2119] = -1.81433
x[2120] = 180.721, v[2120] = -1.79959
x[2121] = 180.712, v[2121] = -1.80179
x[2122] = 180.703, v[2122] = -1.82084
x[2123] = 180.694, v[2123] = -1.85257
x[2124] = 180.684, v[2124] = -1.88981
x[2125] = 180.675, v[2125] = -1.92422
x[2126] = 180.665, v[2126] = -1.94837
x[2127] = 180.655, v[2127] = -1.95754
x[2128] = 180.646, v[2128] = -1.95073
x[2129] = 180.636, v[2129] = -1.93085
x[2130] = 180.626, v[2130] = -1.90385
x[2131] = 180.617, v[2131] = -1.87724
x[2132] = 180.608, v[2132] = -1.85817
x[2133] = 180.598, v[2133] = -1.85175
x[2134] = 180.589, v[2134] = -1.85988
x[2135] = 180.58, v[2135] = -1.88087
x[2136] = 180.57, v[2136] = -1.90994
x[2137] = 180.561, v[2137] = -1.9405
x[2138] = 180.551, v[2138] = -1.96581
x[2139] = 180.541, v[2139] = -1.9806
x[2140] = 180.531, v[2140] = -1.98235
x[2141] = 180.521, v[2141] = -1.97174
x[2142] = 180.511, v[2142] = -1.95242
x[2143] = 180.502, v[2143] = -1.92999
x[2144] = 180.492, v[2144] = -1.91056
x[2145] = 180.482, v[2145] = -1.8993
x[2146] = 180.473, v[2146] = -1.89919
x[2147] = 180.463, v[2147] = -1.91039
x[2148] = 180.454, v[2148] = -1.93031
x[2149] = 180.444, v[2149] = -1.95436
x[2150] = 180.434, v[2150] = -1.97711
x[2151] = 180.424, v[2151] = -1.99367
x[2152] = 180.414, v[2152] = -2.00086
x[2153] = 180.404, v[2153] = -1.99788
x[2154] = 180.394, v[2154] = -1.98643
x[2155] = 180.385, v[2155] = -1.97013
x[2156] = 180.375, v[2156] = -1.95361
x[2157] = 180.365, v[2157] = -1.94128
x[2158] = 180.355, v[2158] = -1.93632
x[2159] = 180.346, v[2159] = -1.93996
x[2160] = 180.336, v[2160] = -1.95128
x[2161] = 180.326, v[2161] = -1.96755
x[2162] = 180.316, v[2162] = -1.98499
x[2163] = 180.306, v[2163] = -1.99974
x[2164] = 180.296, v[2164] = -2.00879
x[2165] = 180.286, v[2165] = -2.01072
x[2166] = 180.276, v[2166] = -2.00589
x[2167] = 180.266, v[2167] = -1.99624
x[2168] = 180.256, v[2168] = -1.98473
x[2169] = 180.246, v[2169] = -1.97455
x[2170] = 180.236, v[2170] = -1.96831
x[2171] = 180.227, v[2171] = -1.96748
x[2172] = 180.217, v[2172] = -1.97207
x[2173] = 180.207, v[2173] = -1.98079
x[2174] = 180.197, v[2174] = -1.99146
x[2175] = 180.187, v[2175] = -2.00159
x[2176] = 180.177, v[2176] = -2.00905
x[2177] = 180.167, v[2177] = -2.01257
x[2178] = 180.157, v[2178] = -2.01195
x[2179] = 180.147, v[2179] = -2.008
x[2180] = 180.137, v[2180] = -2.00225
x[2181] = 180.127, v[2181] = -1.99645
x[2182] = 180.117, v[2182] = -1.99213
x[2183] = 180.107, v[2183] = -1.99021
x[2184] = 180.097, v[2184] = -1.99089
x[2185] = 180.087, v[2185] = -1.99365
x[2186] = 180.077, v[2186] = -1.99753
x[2187] = 180.067, v[2187] = -2.00143
x[2188] = 180.057, v[2188] = -2.00449
x[2189] = 180.047, v[2189] = -2.00623
x[2190] = 180.037, v[2190] = -2.0067
x[2191] = 180.027, v[2191] = -2.0063
x[2192] = 180.017, v[2192] = -2.0056
x[2193] = 180.007, v[2193] = -2.0051
x[2194] = 179.997, v[2194] = -2.00501
x[2195] = 179.987, v[2195] = -2.0052
x[2196] = 179.977, v[2196] = -2.00525
x[2197] = 179.967, v[2197] = -2.00469
x[2198] = 179.957, v[2198] = -2.00314
x[2199] = 179.947, v[2199] = -2.0006
x[2200] = 179.937, v[2200] = -1.9975
x[2201] = 179.927, v[2201] = -1.9946
x[2202] = 179.917, v[2202] = -1.99284
x[2203] = 179.907, v[2203] = -1.99299
x[2204] = 179.897, v[2204] = -1.99537
x[2205] = 179.887, v[2205] = -1.99967
x[2206] = 179.877, v[2206] = -2.0049
x[2207] = 179.867, v[2207] = -2.00962
x[2208] = 179.857, v[2208] = -2.01226
x[2209] = 179.847, v[2209] = -2.0116
x[2210] = 179.837, v[2210] = -2.00714
x[2211] = 179.826, v[2211] = -1.99936
x[2212] = 179.817, v[2212] = -1.98969
x[2213] = 179.807, v[2213] = -1.98024
x[2214] = 179.797, v[2214] = -1.97329
x[2215] = 179.787, v[2215] = -1.97066
x[2216] = 179.777, v[2216] = -1.9732
x[2217] = 179.767, v[2217] = -1.98047
x[2218] = 179.757, v[2218] = -1.99071
x[2219] = 179.747, v[2219] = -2.00124
x[2220] = 179.737, v[2220] = -2.00906
x[2221] = 179.727, v[2221] = -2.0116
x[2222] = 179.717, v[2222] = -2.00747
x[2223] = 179.707, v[2223] = -1.99686
x[2224] = 179.697, v[2224] = -1.98166
x[2225] = 179.687, v[2225] = -1.96507
x[2226] = 179.677, v[2226] = -1.95082
x[2227] = 179.668, v[2227] = -1.94229
x[2228] = 179.658, v[2228] = -1.94158
x[2229] = 179.648, v[2229] = -1.94892
x[2230] = 179.639, v[2230] = -1.96248
x[2231] = 179.629, v[2231] = -1.97872
x[2232] = 179.619, v[2232] = -1.99323
x[2233] = 179.609, v[2233] = -2.00179
x[2234] = 179.599, v[2234] = -2.00143
x[2235] = 179.589, v[2235] = -1.99128
x[2236] = 179.579, v[2236] = -1.9729
x[2237] = 179.569, v[2237] = -1.95
x[2238] = 179.559, v[2238] = -1.92759
x[2239] = 179.55, v[2239] = -1.91079
x[2240] = 179.54, v[2240] = -1.9035
x[2241] = 179.531, v[2241] = -1.9074
x[2242] = 179.521, v[2242] = -1.92139
x[2243] = 179.511, v[2243] = -1.94179
x[2244] = 179.502, v[2244] = -1.96316
x[2245] = 179.492, v[2245] = -1.97957
x[2246] = 179.482, v[2246] = -1.98608
x[2247] = 179.472, v[2247] = -1.98004
x[2248] = 179.462, v[2248] = -1.96183
x[2249] = 179.452, v[2249] = -1.93486
x[2250] = 179.443, v[2250] = -1.9049
x[2251] = 179.433, v[2251] = -1.87863
x[2252] = 179.424, v[2252] = -1.86204
x[2253] = 179.415, v[2253] = -1.85888
x[2254] = 179.405, v[2254] = -1.86966
x[2255] = 179.396, v[2255] = -1.89139
x[2256] = 179.386, v[2256] = -1.91828
x[2257] = 179.377, v[2257] = -1.94304
x[2258] = 179.367, v[2258] = -1.95866
x[2259] = 179.357, v[2259] = -1.96019
x[2260] = 179.347, v[2260] = -1.94602
x[2261] = 179.338, v[2261] = -1.91838
x[2262] = 179.328, v[2262] = -1.88295
x[2263] = 179.319, v[2263] = -1.84748
x[2264] = 179.31, v[2264] = -1.81997
x[2265] = 179.301, v[2265] = -1.80662
x[2266] = 179.292, v[2266] = -1.81025
x[2267] = 179.283, v[2267] = -1.82954
x[2268] = 179.273, v[2268] = -1.85922
x[2269] = 179.264, v[2269] = -1.89129
x[2270] = 179.255, v[2270] = -1.91697
x[2271] = 179.245, v[2271] = -1.92878
x[2272] = 179.235, v[2272] = -1.92252
x[2273] = 179.226, v[2273] = -1.89832
x[2274] = 179.216, v[2274] = -1.86079
x[2275] = 179.207, v[2275] = -1.81796
x[2276] = 179.198, v[2276] = -1.77935
x[2277] = 179.189, v[2277] = -1.75366
x[2278] = 179.181, v[2278] = -1.74653
x[2279] = 179.172, v[2279] = -1.75913
x[2280] = 179.163, v[2280] = -1.78775
x[2281] = 179.154, v[2281] = -1.8246
x[2282] = 179.145, v[2282] = -1.85972
x[2283] = 179.135, v[2283] = -1.88331
x[2284] = 179.126, v[2284] = -1.88822
x[2285] = 179.116, v[2285] = -1.87174
x[2286] = 179.107, v[2286] = -1.83642
x[2287] = 179.098, v[2287] = -1.78949
x[2288] = 179.089, v[2288] = -1.74125
x[2289] = 179.081, v[2289] = -1.70249
x[2290] = 179.072, v[2290] = -1.68185
x[2291] = 179.064, v[2291] = -1.68363
x[2292] = 179.055, v[2292] = -1.70666
x[2293] = 179.047, v[2293] = -1.74445
x[2294] = 179.038, v[2294] = -1.78678
x[2295] = 179.029, v[2295] = -1.82209
x[2296] = 179.02, v[2296] = -1.84032
x[2297] = 179.011, v[2297] = -1.83544
x[2298] = 179.001, v[2298] = -1.80701
x[2299] = 178.992, v[2299] = -1.76038
x[2300] = 178.984, v[2300] = -1.70554
x[2301] = 178.975, v[2301] = -1.65465
x[2302] = 178.967, v[2302] = -1.61909
x[2303] = 178.959, v[2303] = -1.60664
x[2304] = 178.951, v[2304] = -1.61944
x[2305] = 178.943, v[2305] = -1.65344
x[2306] = 178.935, v[2306] = -1.69928
x[2307] = 178.926, v[2307] = -1.74454
x[2308] = 178.917, v[2308] = -1.77672
x[2309] = 178.908, v[2309] = -1.78632
x[2310] = 178.899, v[2310] = -1.76927
x[2311] = 178.891, v[2311] = -1.72798
x[2312] = 178.882, v[2312] = -1.6709
x[2313] = 178.874, v[2313] = -1.61053
x[2314] = 178.866, v[2314] = -1.56033
x[2315] = 178.858, v[2315] = -1.53145
x[2316] = 178.851, v[2316] = -1.5299
x[2317] = 178.843, v[2317] = -1.55501
x[2318] = 178.835, v[2318] = -1.59955
x[2319] = 178.827, v[2319] = -1.65135
x[2320] = 178.819, v[2320] = -1.69633
x[2321] = 178.81, v[2321] = -1.72184
x[2322] = 178.801, v[2322] = -1.71985
x[2323] = 178.793, v[2323] = -1.68897
x[2324] = 178.784, v[2324] = -1.63494
x[2325] = 178.776, v[2325] = -1.56926
x[2326] = 178.769, v[2326] = -1.5065
x[2327] = 178.761, v[2327] = -1.46066
x[2328] = 178.754, v[2328] = -1.44172
x[2329] = 178.747, v[2329] = -1.45313
x[2330] = 178.74, v[2330] = -1.49091
x[2331] = 178.732, v[2331] = -1.5445
x[2332] = 178.724, v[2332] = -1.59936
x[2333] = 178.716, v[2333] = -1.64042
x[2334] = 178.708, v[2334] = -1.65581
x[2335] = 178.699, v[2335] = -1.63983
x[2336] = 178.691, v[2336] = -1.59442
x[2337] = 178.684, v[2337] = -1.52879
x[2338] = 178.676, v[2338] = -1.45728
x[2339] = 178.669, v[2339] = -1.39582
x[2340] = 178.662, v[2340] = -1.35803
x[2341] = 178.655, v[2341] = -1.35181
x[2342] = 178.649, v[2342] = -1.37737
x[2343] = 178.642, v[2343] = -1.42709
x[2344] = 178.634, v[2344] = -1.48731
x[2345] = 178.627, v[2345] = -1.54166
x[2346] = 178.619, v[2346] = -1.57502
x[2347] = 178.611, v[2347] = -1.57723
x[2348] = 178.603, v[2348] = -1.54569
x[2349] = 178.596, v[2349] = -1.48608
x[2350] = 178.588, v[2350] = -1.41105
x[2351] = 178.581, v[2351] = -1.3372
x[2352] = 178.575, v[2352] = -1.28099
x[2353] = 178.569, v[2353] = -1.25467
x[2354] = 178.562, v[2354] = -1.26322
